# Argon coordinates (365 Ar) a = 26 A.
#      x          y           z       (Step 1)
    1.45528  -12.43354    9.25652
   -6.04323   -2.94784    0.38914
   -7.55694    6.56419   -0.87245
    8.50914    8.01023    3.63108
   10.73432  -12.59240   -8.41124
   -5.23310   -9.14583   -9.27027
    5.41287    6.89305   -5.87150
  -11.18782   -6.39874   10.90703
    5.63519   -6.90465   -8.59339
    3.21737   -4.88534    9.64796
   -2.85709    5.09924    9.02273
    3.96234    1.37334    7.07977
   -8.91528    3.59643   -3.54194
  -11.08524  -12.01150   -8.50125
  -11.76690   -7.00545   -0.15903
    3.07948   11.52358   -8.05018
   -9.67363    5.95542    2.00638
   -8.71481   -2.94183   -2.67283
    2.03057   -1.47145   -6.00348
   -2.85351    1.15280    8.58067
   -0.41344   -3.80440    8.40810
    1.29752   -3.89341    0.32696
    9.71214   -2.95014  -11.09735
   10.90813   -3.60676   -4.67587
   -5.09585    8.92808   -1.95791
   -7.24316  -12.62698    0.84220
    1.79641  -10.60068   -2.62372
    3.81936   10.66540  -11.26333
   -4.21735   10.98082   -4.58648
   -1.36201   11.73130   -8.00396
    5.50983   -8.84529  -11.46258
    4.92767    6.80489  -10.16488
    4.49814    1.85213    3.55263
   -6.76370   12.08962    7.53996
   12.40954   -4.78351    2.14406
    0.92732   -0.36675    7.60932
   11.06540    8.95760   -9.57117
   -8.22113   11.80749   -2.32313
  -12.52635    2.43696   -3.78458
    0.35695   12.92601    3.91985
   -7.46080  -11.99679   -7.41244
   -5.19342    1.19193    1.18713
    2.51672   -9.93660    3.73577
   11.94539   10.04916    3.05929
    6.64997   -8.12080   11.44739
    6.13676    5.99077    5.28534
   -9.11450   -6.88353   -2.50988
    5.80697    8.97839    0.69929
    5.77768    9.94691    5.49637
   -8.99632    0.33850    8.84735
   12.82922  -11.79672  -11.29747
    3.47047  -12.33256   -5.34579
    1.28693   -5.88847   12.28104
    4.69778   -2.86466    5.73665
    0.76301    1.14596   -8.28205
   -2.04214    7.97144   -5.57020
    0.67049  -10.55626   -8.29437
  -12.11368    2.84513    2.09493
  -10.63336   -6.41167    6.97547
   -5.46290  -11.22237   -3.64329
   -4.46012   -8.03716   -4.19295
   -3.84215    5.31146   -7.62134
   -9.32901   10.53157   -6.56076
    2.23876  -12.23846  -12.80022
   -8.22749    5.79625    5.14755
   -3.61544   -1.94906   -2.54798
    1.20757    9.27163   -4.74334
   -2.67556   -3.14205    1.25174
   11.98027    9.28926   -1.94672
    6.10964   12.18627    2.50117
   -2.01061   -9.18845   -0.23237
  -12.55389   -0.00319   -6.72517
   -1.90004   -7.10072   10.30151
  -10.27953   -9.59846    2.71400
   11.73746   -4.91374    9.04765
   -4.92723   -5.30109  -11.68275
   -5.81754    8.49705   -6.78205
    5.15945   -0.06174   -3.15625
    7.03077   12.29415  -10.40322
    7.39665    2.05774    6.35136
   -5.21879    5.66356   -4.10716
    3.88138    4.00074   10.19181
    2.51756    4.95149    6.45506
    7.07409   -1.52270   -0.75319
    7.69575    1.08719    2.48190
    5.79387  -10.26734    8.54564
    6.84946   -1.56642   12.68890
   -8.57601   -2.84660    6.12159
    3.75907    8.49622   -2.56309
   -6.62692    0.06653   -2.39505
   -0.64611   -1.62706  -10.54957
   -9.68529  -10.60946   -1.16252
    4.25487  -11.19292   -9.10720
   10.21028   12.07315  -12.66641
   -4.51350   -6.48233    1.18869
    7.63972   -8.24269   -5.11438
   -1.04163   -8.78250   -4.39102
    0.11743    6.67014    3.89971
  -12.53217    3.25376  -11.86541
    5.75603   -3.26158   -9.50955
   10.78693   -6.83844   -6.61767
   -3.58395   -2.32323    9.63926
    3.13055    4.27372   -8.18948
    9.29037   -8.03635    8.97012
    3.53664   -3.03215   -2.92019
   11.96493   10.65401   10.63544
    2.44380   10.55746    1.74484
   -2.43352   -5.55085   -1.82035
    2.09896   -4.02880  -10.08308
   -3.10561    1.04628   -8.58139
   -8.23878   -2.64297   -8.08123
    5.42035   -1.83089    2.42450
   10.34574  -10.29629   -5.65832
   -0.62655  -10.17531   11.65692
   -1.56761   -4.17559   -8.51562
   12.39676   -5.51585  -10.46525
   11.34497    3.90275   -5.93939
   12.82178   -1.18716    8.88892
    9.97589    4.95129    5.78231
   -4.57743   -4.21195    6.97865
   -0.81168  -12.66691   -4.91725
    0.21432  -10.42212    6.54196
   10.37965    4.13539   -9.85011
  -12.46094   12.60306   -2.56956
   12.65709   -9.67653   -2.72380
  -10.64456    7.33469    7.43262
   -2.87130   -9.16919    7.82248
  -10.47689   -2.69753   10.69350
    1.09916   -5.83034   -2.85481
   10.92828    0.11422   -3.99597
    0.60935    8.13740   -8.17314
    7.82207   -9.27058    5.26145
   -0.46900    0.02401    1.74382
    9.84314   -0.59267   -7.54834
   -2.24560   11.25475    2.33081
    4.85062   -6.26969   -3.13940
    8.82682    7.96917   -1.01043
    7.69806    8.87309  -11.64728
   10.81331    3.33523   11.31820
   -8.63344   11.81319  -11.19584
    5.85355    5.25525    2.12524
    7.73824   -6.50378   -0.99628
   -8.14796   -7.21493   12.98652
   -0.58683   -0.79405   10.62095
   -3.13417    0.67420    4.24065
#     x           y          z          (Step 2)
    0.08425   -1.87591   -2.32685
    4.89398   -2.19652   10.22052
   11.77223  -11.64691   11.34032
   -8.57399   -9.18618    6.14618
   -5.05220    2.32416   -4.94704
    9.06961   11.00531   -5.47176
  -12.28992   -2.81282    1.18766
    8.03563    7.22532   -7.19518
    0.22587   -9.18544    2.59166
   11.66290    8.10095   -6.34332
  -12.70319    0.22737  -12.98541
    0.86061    6.19044  -11.59795
   10.84158   -7.94092   12.42643
   -6.18385    3.96978   11.84799
   -7.22253   -8.13596   -1.94842
  -10.20550    8.92880  -11.88546
    3.63590  -11.39657    0.99558
    2.12694    4.01226    2.50468
    9.79318   -5.32452    5.22122
    1.47150   -1.93350    3.87845
   -6.19801    2.58886  -10.93144
   -5.59459    0.51556    9.97832
   -3.63916   11.04124  -12.26223
    2.55394   -7.27802    0.55286
  -11.03090   -7.06667   -9.68986
  -11.34973   -2.18145   -4.31627
  -12.67311   -4.34630   -7.22966
   12.51581   -3.31686   12.12647
   -2.97074  -11.47408   -6.88146
   10.90598    1.11645    6.12740
   12.78790   11.92393   -5.40087
    1.86384    0.45087   -0.45593
  -11.95182    5.40355   10.92247
  -11.89180  -12.49177    4.53804
   -4.80868   -5.28439   -2.97873
    5.14933   -4.97118  -12.45228
    4.95620   -7.29814    6.83636
   -7.29080    9.32817    5.73036
    5.39050    8.13474    8.92769
   -6.67266   -9.63719    1.63068
    3.89474    7.10785    2.88233
   -8.13303   -5.12733   -9.65255
   10.32911   -7.91921    1.74451
   10.68279   -1.49928   -1.15442
    1.57178    1.74454    4.96580
  -10.42385    9.78714   -0.67513
    8.76744   10.99004    1.02399
   -1.71938   -4.29091   -4.90256
   -5.76174   -2.54713   -9.78471
    4.48209   10.98307   -4.10862
    9.04027    6.95252   -3.55445
    7.60392    2.38004   11.05130
    3.71378   -9.20278   10.38427
   -9.19472    1.21718   12.40600
    7.57722   12.38484    5.93336
    6.84635  -12.43619   -6.39777
   -3.09788  -11.07319    1.62950
   -8.44439    7.53857   -5.16766
  -10.48311    9.77080    3.81490
   -9.69449   10.40704    8.71367
    9.17957   12.24221    9.30185
   -1.95159   -0.72207   -5.70961
   -4.88961    4.57840    3.07741
    7.47807    5.74700   11.79399
   -5.20539  -12.10728  -11.20820
    6.03803   -8.16250    1.28079
  -12.14226   10.20925   -9.00070
   -8.75459    3.88819    9.40162
   -2.16268   -7.79008   -7.29170
   -8.15545   -8.22210   -7.39930
   -9.73020    5.39170  -12.05763
   -3.38663    6.68265    5.65744
    0.40961    2.57945  -11.31074
  -12.13889    6.12031   -8.76278
    7.42508    3.65302   -3.56208
  -10.08842  -11.95317   -4.68952
   -2.61686    7.49611    1.38966
    3.44144   -8.53759   -5.65703
  -12.22718   -9.28808   -6.94576
   11.10847    3.43636   -0.85533
  -10.98407    9.67637   -4.03143
   -6.61912   10.60815   11.02598
    6.14409   10.34106   -7.97241
   -5.38194   -2.25966   -5.56655
   -5.99837    7.34174  -10.81822
   -7.81036  -11.32150   12.13853
   -9.66126    1.81314   -9.47242
  -12.66900    2.61735    9.00002
    5.61689  -11.56693   12.03685
   12.94965   -3.56542    5.81426
   -1.87874    3.90120    0.87604
   -4.68517   11.23961   -8.63629
    6.68124  -10.23400   -1.99309
    2.53211   -1.79151   12.90166
    5.02012    6.05242   -1.93250
   -1.41297   -7.93181  -10.95859
    8.30020   -9.56357   -8.31546
   11.84358   -0.75526    3.26249
    9.59026    8.70216   11.90609
   -3.07313    4.85877  -10.98429
   -0.03724  -11.95866    0.17298
  -11.72126   -0.40641    6.20418
   -4.03178  -12.78293   -2.00115
   -8.94682   -9.18399    9.68730
   12.47193   -9.24324    5.15543
   -6.57158   -4.96716    3.32855
    6.11493   12.50957   -1.48569
   -3.53971   -8.15165    3.51366
   -3.81278   -0.53674  -12.25701
   -8.37129   -5.44450   -0.20520
   -0.85914   10.47962    9.94524
   11.42126   -9.34296  -10.10361
    9.99602   -9.36121   -1.66828
    7.99075   -3.98490   12.06615
    9.73611  -12.85929   -1.43839
    5.31520   -5.04147    0.01597
   -5.57963   -1.36889    3.58275
    3.59259    0.33948   -9.00128
   -2.26857    8.11992   -9.00584
   12.18743    8.28787  -11.35691
  -12.79656    6.57951    4.61206
   -7.41408    8.94037    1.54260
    4.35410    2.42966   -1.66914
   -1.48831   -5.36550    4.34693
   -6.45847   -6.00184    9.59440
  -10.09342    3.98063   -6.73956
   -4.22730   10.04511    7.80796
    1.34772    3.89512   -1.49832
  -11.39162    5.85941   -4.29501
   -5.52895    5.36508   -0.37551
    7.32539    5.37670    7.86244
   -1.93453  -11.44837  -10.41336
    3.97980    4.23879   -5.06787
   -1.60538    9.62500    4.37820
   11.74641   -5.59352   -0.59127
   -8.94636    7.31529   10.67944
    2.10778   -5.41625    3.43295
   -0.04807    7.63530    7.34152
    6.02926   -4.95571    4.35651
  -12.96041   -6.22129   -3.84838
   11.28535    6.45703    9.24979
  -10.90119    0.83991    0.07321
    8.50372  -10.43578  -12.44883
   -4.68420   11.00933    3.68256
    3.57961  -12.47883    5.24501
   -9.97456   -5.43279    3.19408
   -1.72080   -3.56051  -12.82857
  -11.10785    3.01773    5.89380
   -5.34520   -9.54931    8.27556
    9.28401    1.86524  -11.38422
   -1.48301    6.33719   -1.94917
    7.87207   -0.79182    8.26123
    6.23548    2.70199  -10.34003
   -4.71128   -9.42438   12.33275
   -6.71739    1.60289    4.25806
   12.76277  -10.89264    0.76969
   -6.78328    0.65141   -7.87674
   -3.36226    7.64757   11.86494
   -1.20127    3.74338    5.87376
   -2.81763    2.43902   12.28120
    0.83567    1.42385   -4.26695
  -10.12404   -4.62075  -12.45291
    2.34053   10.02782    5.97225
    0.92736    5.72404   -4.87625
   -8.47494   12.96525    4.37652
  -10.03305   11.93869   12.02274
   -5.00760  -11.08018    4.81543
   12.92451    7.45502    0.88008
   -8.88975    0.64887   -5.20785
    0.94516    6.60311    0.53453
   -1.46121   12.94972    7.22017
    1.14975   -6.10488   -6.97274
   -6.80926   -3.42057   12.81596
   -5.24543   -0.80950    6.83143
    5.04143   11.92934    8.21028
   -5.20216    3.12341    7.44713
   -2.03520    3.90645   -4.56967
   -9.00014    7.67087   -9.14405
  -10.05238  -12.41110    7.71768
   -1.80081    1.60056   -1.65373
   -0.69130   10.27233   -1.71616
    9.19187    8.83318    7.36609
   10.52666  -12.23187    3.80901
    8.26395   -6.67544  -10.68446
    1.06440    3.21351    8.24768
   -9.10080   -1.54589  -10.80102
   -3.80530  -12.99559   11.05941
    0.14775   11.22518  -11.81375
    2.39329   12.23565   -1.26773
   -5.55349   -5.79209   -6.75799
   10.43995    3.63927    2.86998
   11.96971  -12.19812    7.64137
   -7.02838    4.87233   -8.19281
    8.61075   -3.26403    1.40800
    6.91803   -1.16935   -7.20140
    2.91499    1.54464   11.05348
   12.96340   10.25215    6.39320
    3.55863    3.66239  -12.29508
  -10.50314   12.53881    1.46811
    2.74796   10.52621   10.68544
    6.41589   10.78974   11.51191
  -11.15122   -9.09915   12.48115
   -8.22433    3.35374    0.69357
    4.00556   -4.78515   -5.67529
    1.72711   -9.57193  -10.58780
  -12.37817   -9.05312    8.69886
  -12.39251   -1.81797  -10.05003
    8.59139   -4.64993   -7.11589
    1.52217    6.95310   10.39516
   -9.17048  -10.46124  -10.28028
    7.90760  -11.29501    1.38654
    7.81251   -1.73220    4.59969
   -9.42619   -1.81418    3.12267
    9.56200   -0.26112   11.77998
    6.94865   -4.64517    8.53753
    1.14635   -6.32898    7.64093
    7.29009   -3.77378   -3.42467
   -1.81331   -1.99797    5.53267
    4.28309    7.32623   12.55815
   -5.86919    6.56565    8.88582
    1.34779  -12.66488    9.19654
   -6.17222   -2.88413    0.29907
   -9.08882    6.44421   -0.88178
    9.88271    8.24449    3.85442
   10.58355  -12.78610   -8.53886
   -4.82641   -9.17315   -9.51296
    4.28594    7.55773   -6.16982
  -11.78400   -6.12111   10.23604
    5.27558   -7.27538   -7.97778
    3.48824   -5.44606   10.08372
   -1.80794    5.07652    9.39651
    3.95254    1.08857    7.30047
   -8.06295    4.24398   -3.47033
  -10.96095  -12.49797   -7.95426
  -11.47654   -7.44431   -0.48052
    2.57746   10.88836   -8.31351
   -9.76184    6.44237    2.57003
   -7.79068   -2.63853   -3.02916
    1.77125   -1.83523   -5.87447
   -2.36208    0.84796    8.04238
    0.39163   -3.54912   10.10194
    1.45008   -3.47757    0.58360
    9.08848   -2.72272  -10.47576
   10.91238   -3.28594   -4.42055
   -4.36267    9.22733   -1.21465
   -6.26772   12.34240    0.88938
    2.65080   -9.60509   -2.12167
    4.01989   10.44691  -11.29885
   -4.60785   11.34007   -4.91200
   -1.31620   11.45533   -7.67885
    5.28308   -9.09061  -11.14335
    4.90979    6.47932   -9.56698
    5.02304    1.30296    3.26263
   -6.33813   12.96406    8.07405
   12.36793   -5.77245    3.00431
    0.92020   -1.00612    7.63869
   10.21671    9.64077   -9.00904
   -7.49373   10.38736   -3.48103
  -11.54020    2.17941   -3.72315
   -0.61626  -12.91585    3.59562
   -6.77057  -12.02596   -8.38105
   -4.90270    1.37727    0.95730
    3.49435   -8.81331    4.31532
   12.17918   11.26079    1.82349
    7.01035   -7.45038   10.80661
    7.18829    5.70324    4.31700
   -9.38419   -6.04325   -3.67103
    5.65747    8.94344    0.57765
    6.10187    9.23932    5.46292
   -8.34547    1.18382    7.19821
  -11.98162  -12.27504  -11.57096
    3.72451  -11.80434   -4.84863
    1.40765   -5.97446  -12.62881
    3.69301   -3.59134    6.95143
    0.19198    1.26018   -7.74584
   -2.36401    7.69922   -5.19633
    0.53418  -11.50773   -6.53800
  -11.97478    3.95889    1.85289
   -9.94236   -5.97684    7.25588
   -6.69271  -10.94705   -3.74852
   -3.65757   -8.60273   -3.99062
   -3.59870    4.83580   -7.46950
   -8.83972   10.38708   -6.97864
    2.53502  -12.49944   12.95602
   -7.78873    4.74462    5.60521
   -3.41523   -1.88195   -2.05600
    0.78283    9.25386   -5.59865
   -2.64974   -2.53402    1.93572
   10.53209    9.30732   -1.46464
    5.54954   11.72311    2.41704
   -1.45644   -8.22205   -0.94128
  -12.96407    0.97290   -7.36819
   -1.14524   -6.91776   10.84230
  -10.86409   -8.95273    3.20198
   10.78846   -5.58414    8.57667
   -4.62917   -6.16456  -11.73449
   -5.58416    8.11232   -7.24676
    4.65151   -0.25127   -3.95904
    7.04353   12.53966  -10.92313
    7.68541    1.97787    5.48105
   -5.24980    5.96268   -4.27074
    4.42587    4.41166    9.90296
    3.36989    4.77697    5.88168
    6.71588   -0.96180   -1.04403
    8.54769    0.50971    1.82922
    6.56401  -10.63592    8.66401
    5.70048   -0.54913  -12.63737
   -8.06578   -2.72217    6.60445
    2.24221    8.22068   -2.21225
   -6.17822    0.45534   -2.15577
   -0.51517   -1.45089  -10.65064
   -8.75135  -11.26036   -0.60773
    4.05745  -12.13986   -9.09574
   10.68288   11.56036  -12.29616
   -4.99032   -6.73504    0.59860
    8.43856   -8.23872   -4.95001
    0.02123   -8.55157   -4.63555
    0.16888    6.56459    3.87698
  -12.90754    3.46999  -11.39924
    6.03180   -3.94811   -9.32065
   11.21425   -7.17701   -7.39659
   -3.97463   -2.41706   10.29150
    2.44672    4.03569   -8.85102
    9.77272   -9.36430    8.48479
    3.23268   -3.10308   -2.43761
   12.56858   10.88453   10.23841
    1.14677    9.83882    2.01346
   -1.73169   -4.88284   -0.79133
    2.42332   -3.00896   -9.22461
   -3.07227    0.64370   -8.92002
   -8.69010   -3.63451   -6.33676
    4.89501   -2.34014    2.18808
   10.94228  -11.17311   -4.63959
   -0.52232  -10.56535   12.25124
   -2.53256   -4.29235   -8.47944
   11.68404   -5.53872  -10.83401
   10.08639    4.14911   -7.17674
   12.32887   -1.24572    9.40883
   10.47224    4.71943    6.44847
   -4.18154   -4.47130    6.66637
   -0.73458  -12.27663   -3.02878
    1.02268  -10.45726    6.34745
    9.14751    5.84747  -10.20316
  -12.52451  -12.98505   -1.83959
  -12.17457   -9.49986   -3.06146
  -10.02935    6.33854    7.48012
   -1.95632   -8.55031    7.70248
   -9.18963   -1.30931    9.83216
    1.28787   -6.04060   -2.91782
    9.34291    0.38540   -3.72052
    1.82289    7.53535   -8.52590
    7.82195   -8.85534    4.71660
   -0.64033    0.60235    1.99804
   10.27705   -0.51735   -7.93563
   -2.56435   11.38446    1.07410
    5.33746   -7.11651   -3.15702
    9.02800    6.12149    0.43993
    7.24922    8.73385  -11.52007
   10.70812    3.57177   11.75067
   -8.29143   11.69569  -10.70497
    6.24676    4.08873    1.16988
    8.50932   -6.16997   -0.75532
   -7.82706   -7.55802  -12.88219
   -0.82451   -0.36651   11.17312
   -3.05121    1.35861    4.21610
#      x           y         z        (Step 3) 
   -0.88107   -2.59303   -3.48101
    5.26560   -1.56482   11.16635
   12.97886  -11.35385   11.23328
   -7.74941   -9.45902    5.33941
   -5.80911    2.49494   -5.87439
    8.96727   12.68444   -4.50508
  -11.58683   -3.34882    0.67662
    7.93992    7.51102   -5.92187
   -0.96938   -7.87901    2.95017
   11.46399    9.34136   -4.54766
  -12.40850    0.02200   12.36019
   -0.28246    5.70852  -12.87949
   11.14664   -8.39986   12.62334
   -6.20706    4.40835   11.10500
   -8.18500   -8.98987   -1.27622
  -10.22295    8.75356  -11.41767
    3.44979  -12.16833    0.95465
    2.74778    4.19246    1.41191
    9.67004   -6.08221    4.61535
    1.19728   -1.61889    3.75958
   -6.25270    1.37392  -12.05843
   -6.27402    0.83509   10.36079
   -3.34236   11.93867  -12.95321
    1.63210   -6.95059    0.27663
  -11.05759   -7.24215   -8.78828
  -11.93477   -1.71139   -3.51974
   12.69760   -4.11153   -7.27500
   12.16142   -3.36391   12.93341
   -3.33268  -11.73720   -5.85477
   11.36799    0.04314    5.30942
   12.93451   12.00308   -6.09821
    2.51641    0.54220    0.22704
  -11.72464    5.34705   11.39092
  -11.80183   12.89095    4.77865
   -6.30018   -5.56165   -2.98713
    5.64313   -4.18405  -12.51494
    5.13475   -7.39632    7.64064
   -7.18142    8.46063    5.17464
    5.29283    7.79636    9.36415
   -6.52702  -10.12643    2.04543
    4.42061    7.49647    1.85372
   -7.83130   -5.27736   -9.17940
   10.51225   -8.98779    2.29258
   10.24555   -0.77529   -0.06703
    1.04177    1.57150    5.32095
  -10.96830    9.99798   -1.35900
    8.42368   11.62373    1.92535
   -2.63880   -5.28842   -5.08543
   -6.04763   -1.91230  -10.66475
    5.39361    8.94533   -3.71183
    9.25051    6.64006   -2.85946
    8.05418    2.85310   10.49051
    3.21649   -9.16022   11.10582
   -9.42490    2.10077   12.54831
    8.57678   11.95002    5.47525
    6.72294  -11.02390   -6.22683
   -3.19205  -11.17608    1.59822
   -8.24679    6.86130   -4.63022
  -10.58067    9.46401    3.90683
   -8.49104    9.79753    8.45762
    8.31721   12.02976    9.15895
   -2.63268   -0.08559   -5.55215
   -4.95913    4.38269    3.88808
    7.23411    6.72028   12.12601
